Scenario_ID,Month,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,1,5.2698298,5.378984,5.0587754,4.675881,4.378863,4.0812545,3.9346457,4.109737,4.270703,4.5807953,4.4310837
1,2,5.4273105,5.450284,5.0979323,4.604224,4.036271,3.6539953,3.3442788,3.5089214,3.7953033,4.2522106,4.175269
1,3,4.5932865,4.632927,4.1772866,3.5070236,2.675984,2.122616,2.2083852,2.4624972,2.8491998,3.304573,3.2896385
1,4,4.613851,4.56459,4.1137047,3.4750843,2.4832582,1.5942106,1.4088085,1.8986664,2.431481,2.9100144,2.9236102
1,5,4.044155,4.0598755,3.5906382,2.9723094,2.1116939,1.3255079,1.2210724,1.8684285,2.5494566,3.1055536,3.0827806
1,6,3.932195,4.0701685,3.6009912,3.103064,2.402201,1.8156621,1.8580818,2.5313587,3.172845,3.6092818,3.5362568
1,7,4.1035113,4.0636797,3.5500574,3.093789,2.4829407,1.8587763,1.8935316,2.5348506,3.10283,3.5401373,3.4937344
1,8,4.0157557,3.9882798,3.5583367,3.0482378,2.3601193,1.8266914,1.901011,2.5797648,3.1489778,3.5914092,3.528505
1,9,3.8101637,4.0133877,3.6200364,3.1393514,2.4624684,1.9473517,1.9801586,2.6662798,3.2086654,3.5825672,3.6093442
1,10,3.7564673,3.8820515,3.3973546,2.922416,2.3336382,1.8643711,1.9737113,2.7549794,3.329003,3.669949,3.7166724
1,11,3.781507,3.8327193,3.3561187,2.8777843,2.2332568,1.8320994,1.9477344,2.6896987,3.347146,3.644075,3.7721095
1,12,3.7445476,3.7627196,3.3102257,2.8622966,2.2225268,1.7880161,1.8724174,2.5852108,3.2195034,3.5006814,3.6313782
1,13,3.6275907,3.702362,3.1638288,2.7520037,2.1187181,1.6384578,1.7723103,2.5236776,3.1657608,3.416132,3.5393944
1,14,3.5385375,3.6323545,3.0927126,2.6832318,2.0833013,1.6029782,1.7196116,2.4356737,3.135024,3.3235872,3.4129348
1,15,3.5811434,3.6115274,3.0208406,2.4861996,1.906914,1.4310071,1.5825355,2.3425472,3.070268,3.3574495,3.6563344
1,16,3.6013477,3.6411982,3.019304,2.4977598,1.7432616,1.2613697,1.5051904,2.3791337,3.1722863,3.4285638,3.7225065
1,17,3.702561,3.8228073,3.3075173,2.8819332,2.3095064,1.9626906,2.202034,2.9771109,3.6082506,3.6631112,3.873054
1,18,3.749445,3.800076,3.2361152,2.7527754,2.0497155,1.6782238,1.8087783,2.602776,3.2220485,3.353342,3.6341817
