Scenario_ID,Month,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,1,3.424740508583809,3.511318045101186,3.4681308538684785,3.416745362789742,3.4537879000435914,3.514539577288774,3.7557110469513013,4.001842657287048,4.281691783098882,4.887151204716901,4.940373393885779
1,2,3.2293077285531537,3.2391971999105413,3.185873699894183,3.131804089003732,3.16334821571472,3.2304066391999764,3.515310729487445,3.7941785873962193,4.122202876096345,4.786037265663282,4.858596651424678
1,3,3.3956639554930965,3.3278894857245787,3.2387153250878034,3.138986814584121,3.0930072190546163,3.1320932966873114,3.3860811108542808,3.6612840932789235,3.99287849538926,4.669758347167248,4.765884977078898
1,4,3.2969428253550976,3.3022297887463723,3.229610361220952,3.133578932323852,3.0903221171453956,3.108999513058053,3.32233973858387,3.5724299621553963,3.8811026929255847,4.536905939656167,4.63004081536923
1,5,3.203152921380369,3.2904293436412133,3.250983011572926,3.18494222735282,3.1920725979356717,3.2091948101120065,3.390083237177047,3.607452664649677,3.874624744506278,4.4853529250720605,4.556810965547095
1,6,3.2727234484799395,3.3497554662271813,3.2912194334633003,3.203745168556495,3.165785653721966,3.1811780624201194,3.386822037375713,3.629599057164758,3.928920415738411,4.563947391704716,4.654143724485492
1,7,3.1634410929600674,3.3212532718406695,3.2880831529268586,3.224073707859775,3.220598171322345,3.239951892506488,3.443171461834567,3.6769447612226513,3.9641960635033127,4.578893729686756,4.657839245080425
1,8,2.886736297755757,3.2066004472071787,3.209515980882393,3.178103761631324,3.2128168696462427,3.246469154057765,3.495464053483727,3.753825689854576,4.072391613345002,4.697732274717917,4.773948251334045
1,9,3.0779462107241042,3.3216635087595963,3.308981081244883,3.2629087082858597,3.278973071332981,3.3031385722954076,3.5160273948251155,3.751137943409462,4.038573409624494,4.639115988582218,4.713614680180137
1,10,3.0539858617498084,3.2376319176008828,3.222344044118668,3.1689870606591777,3.1813449867918306,3.1830825306814723,3.3414111290338173,3.542368045151137,3.796361085924578,4.382810327735919,4.456710831937934
1,11,2.7843147186505774,3.12796618553897,3.1574884269506516,3.151363086785232,3.2293067616752658,3.2557832875420956,3.4627762322498175,3.6826820504263886,3.9558346571605543,4.538805104276057,4.599100196977953
1,12,2.890781130185366,3.1360969720340646,3.162071115765502,3.172910605811851,3.2861396582723446,3.3409791947434937,3.5749239831659776,3.799191421925734,4.064400350478938,4.637585929786381,4.686204787547639
1,13,2.728133490105657,3.0419054270649113,3.0595103133433663,3.0464293308258994,3.102985396179136,3.139041189566651,3.395563694910367,3.652275229661376,3.971961521299886,4.594801949915654,4.674224864793158
