Scenario_ID,Month,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,1,3.6521752,3.7313058,3.5787618,3.4438128,3.4301474,3.3107867,3.4413161,3.426429,3.7391226,4.340747,4.417695
1,2,3.7681541,3.8185897,3.639649,3.4934726,3.3143568,3.0056589,2.9739704,3.0016499,3.2881298,3.9809904,4.0770855
1,3,3.8504286,3.919799,3.7245567,3.6007814,3.503662,3.2800624,3.2855954,3.3507047,3.6747203,4.316119,4.4496784
1,4,3.7477422,3.7247975,3.6273797,3.500711,3.415564,3.274092,3.2824395,3.3941576,3.7160196,4.346557,4.5766335
1,5,3.4841547,3.6441383,3.5135221,3.420662,3.293412,3.0462449,3.0692837,3.1029692,3.407662,4.0538435,4.390772
1,6,3.4605634,3.5313122,3.4125164,3.2759168,3.1841013,2.9786875,2.960756,3.0048707,3.3365927,4.0698237,4.4519086
1,7,3.3983755,3.428974,3.3281174,3.184405,3.0860367,2.8886256,2.8262389,2.8115182,3.144725,3.8896573,4.3765235
1,8,3.2732515,3.3658066,3.2882955,3.197994,3.077026,2.8441336,2.725349,2.6904473,2.9693506,3.7094636,4.3019934
1,9,3.1861107,3.2497127,3.1704895,3.072342,2.9361248,2.7492518,2.7094522,2.7520561,3.070912,3.8557801,4.4051895
1,10,3.172512,3.1760993,3.1010218,3.0231798,2.9186115,2.840564,2.900998,3.0326495,3.3478172,4.1096835,4.6264167
1,11,3.0883849,3.0588968,2.963528,2.8332434,2.6662915,2.5771222,2.5955677,2.7489743,3.0772424,3.8430839,4.342172
1,12,3.060235,3.0392046,2.9056804,2.7465007,2.5918748,2.496766,2.4599633,2.5522914,2.8673844,3.6100895,4.168105
1,13,3.2129297,3.1626904,3.0297496,2.8279586,2.6081467,2.5025363,2.4513998,2.5722122,2.8791387,3.5825908,4.1828504
1,14,3.2953305,3.3302157,3.2228923,3.00352,2.7807038,2.6282945,2.5439649,2.6113935,2.836125,3.5020957,4.0204706
1,15,3.2136495,3.240174,3.1114345,2.9044485,2.6486979,2.4886363,2.3786364,2.451366,2.682073,3.3952565,3.9375992
1,16,3.3591301,3.27659,3.0874588,2.8555346,2.5960402,2.386398,2.2535071,2.284789,2.5301554,3.2988846,3.9111886
1,17,3.135867,3.28713,3.1441636,2.92082,2.681076,2.4421797,2.4002957,2.438277,2.72443,3.4921563,4.067042
1,18,3.051798,3.0736032,2.8802702,2.5613515,2.1743813,1.8306522,1.6878994,1.764893,2.140152,3.1184545,3.7270622
1,19,3.0286524,3.049594,2.8269286,2.5253088,2.044611,1.6522365,1.4375126,1.4701829,1.7622976,2.6936154,3.2345204
1,20,2.7037425,2.9506402,2.7322664,2.4165678,1.8681127,1.4066205,1.1393168,1.2190168,1.4647925,2.2516823,2.7073407
1,21,2.7483659,2.8854074,2.71944,2.460215,2.0017498,1.6561731,1.4852028,1.6992438,2.1766472,2.984555,3.48325
1,22,2.5581675,2.907869,2.7582936,2.5871038,2.1240387,1.8310862,1.713342,1.9423002,2.3168309,3.0107675,3.560568
1,23,2.8475022,3.1188688,2.9275503,2.7212493,2.1865888,1.739113,1.4782007,1.5800867,1.8599653,2.5433288,3.1596503
1,24,3.0183687,3.1955924,2.9726858,2.754332,2.3044367,1.8786353,1.6360564,1.7822695,2.1201172,2.8358893,3.4641805
1,25,2.91688,3.141626,2.9465542,2.752904,2.3425894,1.9496335,1.8333557,2.0336905,2.3563135,3.0033793,3.634776
1,26,2.896625,3.1639047,2.975415,2.8072577,2.3976693,2.0116282,1.8990414,2.0638514,2.38056,2.9757059,3.6008573
1,27,3.0699565,3.2919905,3.0986228,2.9064069,2.476675,2.046228,1.8976494,2.069161,2.377405,2.9547222,3.5954275
1,28,3.097311,3.2060745,3.0466728,2.8524544,2.4062054,1.909869,1.7276217,1.9252259,2.199964,2.812883,3.4188347
1,29,2.7482412,3.0411167,2.8792286,2.7167847,2.2994494,1.8581275,1.7384894,1.9517633,2.2537217,2.8779325,3.436089
1,30,2.757825,3.0004482,2.8644886,2.7052531,2.2380064,1.7446407,1.6538873,1.8409736,2.1588295,2.72435,3.2707863
1,31,2.6553817,3.0572188,2.9260497,2.7560933,2.305459,1.8027669,1.6924148,1.8719267,2.1610992,2.701501,3.2851667
1,32,2.0028477,2.2919388,2.2255003,2.0849013,1.5523803,1.1384459,1.1966181,1.5045452,1.8733304,2.486682,3.2070184
1,33,1.7068915,2.0878398,1.9832584,1.9230926,1.3967216,1.0052195,1.0791779,1.5029442,1.9298475,2.5589669,3.2894154
1,34,1.1208813,1.6003454,1.6460806,1.6718252,1.2673371,0.9716368,1.0994127,1.566303,2.000317,2.5981224,3.326652
1,35,1.2824137,1.6496975,1.6520774,1.734762,1.395952,1.1310873,1.1654868,1.4917402,1.8708706,2.4672287,3.142703
1,36,1.5924778,1.987398,2.0079374,2.0278642,1.6335182,1.2652986,1.2128525,1.4983876,1.8329651,2.4258208,3.0653443
1,37,1.8642974,2.485628,2.552925,2.4825702,2.024997,1.5708209,1.4521978,1.6911392,1.978323,2.533525,3.160285
1,38,1.9449507,2.6248062,2.614161,2.49127,1.9676372,1.4758751,1.321279,1.5582421,1.8547359,2.4413779,3.0941515
1,39,1.9097192,2.4911761,2.4131527,2.2823985,1.7131469,1.1674438,1.001533,1.2593615,1.605881,2.2843556,3.1065898
1,40,1.9587002,2.655931,2.5996442,2.4115503,1.8053493,1.2306592,1.0567389,1.3935506,1.8512149,2.556204,3.4073753
1,41,2.152402,2.816149,2.7524476,2.5761876,2.0240839,1.5290353,1.4138627,1.7959461,2.2776532,2.9761891,3.7776554
1,42,2.080618,2.7959013,2.7167642,2.5159826,1.9095446,1.3783171,1.2346725,1.6134381,2.1687932,2.8848913,3.7253647
1,43,1.8479592,2.5928032,2.5787468,2.384468,1.7854486,1.2805016,1.1388314,1.5341074,2.06453,2.779909,3.6143785
1,44,1.8303782,2.5842836,2.5462358,2.3989832,1.8066207,1.2951884,1.1856937,1.6170061,2.1614923,2.8687313,3.7231016
1,45,1.7797331,2.5470178,2.521126,2.4399295,1.870785,1.3679969,1.2099075,1.5769339,2.0390084,2.6674562,3.493536
1,46,1.7694775,2.5080595,2.5167522,2.4648957,1.920441,1.4856935,1.3372357,1.7055874,2.1779659,2.8423738,3.684111
1,47,1.549254,2.2798333,2.2740865,2.1326048,1.5485878,1.0352168,0.9848299,1.4647884,2.034544,2.7849035,3.6770513
1,48,1.3294706,2.0582669,2.1112764,2.0017638,1.3151159,0.870996,0.87531185,1.3776546,2.0182874,2.8018396,3.7192283
1,49,1.1947997,1.9718082,2.039878,1.9632525,1.2070763,0.78888154,0.7526994,1.2651107,1.957047,2.6959753,3.6734066
1,50,1.285682,1.9570793,1.9273322,1.6944859,0.7253411,0.15377498,-0.17316818,0.35725212,1.252537,2.1741881,3.209776
1,51,1.2203391,1.8782225,1.7067227,1.3503666,0.34418154,-0.29462433,-0.82166433,-0.2320118,0.6164756,1.7169805,2.7968452
1,52,1.0183978,1.7918309,1.563436,1.1460238,0.110247135,-0.6500988,-1.20156,-0.9088731,0.004839897,1.152281,2.2007685
1,53,1.2847524,1.9114497,1.6590673,1.2435372,0.20317888,-0.46300673,-0.9830694,-0.51248026,0.5662832,1.8638835,2.9528604
1,54,1.2285247,1.8891953,1.6562836,1.3168259,0.37507772,-0.1319685,-0.47381878,0.17849565,1.1267178,2.3495884,3.4472556
1,55,1.1412399,1.8849597,1.6440142,1.262928,0.24692082,-0.30923176,-0.6911645,-0.0917604,0.91422534,2.1161005,3.2980917
1,56,1.1220944,1.8246728,1.5894673,1.2209697,0.26072884,-0.16685057,-0.49045753,0.080349445,1.0384579,2.1869626,3.3328266
