Scenario_ID,Month,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,1,3.78992,3.7452948,3.66248,3.5735185,3.6366026,3.5396025,3.667957,3.8278017,4.0926886,4.5926394,4.440504
1,2,3.7231555,3.7261875,3.6531568,3.5833983,3.7591035,3.6679873,3.7559202,3.8761787,4.1686482,4.627862,4.43923
1,3,3.467003,3.5755916,3.4902763,3.414097,3.518195,3.3565288,3.4781773,3.6306643,4.061429,4.5710435,4.409791
1,4,3.4049494,3.497427,3.4147205,3.347013,3.3967333,3.2694037,3.3753302,3.5952773,4.036919,4.5615497,4.362141
1,5,3.5888295,3.629763,3.5244632,3.4669554,3.5612202,3.5002842,3.663365,3.8477216,4.286769,4.7369337,4.5619535
1,6,3.7235377,3.8396413,3.76966,3.6968157,3.784062,3.762052,3.9018235,4.019438,4.428309,4.834381,4.6654415
1,7,3.7116158,3.8417902,3.7486281,3.649092,3.642753,3.5472207,3.7051706,3.846335,4.328106,4.76274,4.6404576
1,8,3.9235,4.053088,3.8953805,3.7346954,3.7071092,3.533693,3.628285,3.7086709,4.1865616,4.6331296,4.5220656
1,9,4.1158986,4.144846,3.9654174,3.760065,3.733957,3.5545008,3.6476233,3.7936082,4.298709,4.740106,4.5536604
1,10,3.966057,4.017041,3.8700955,3.673849,3.522206,3.3598874,3.3394184,3.4843225,3.9000359,4.3167562,4.1887646
1,11,3.900098,4.067666,3.9188223,3.6925812,3.5817277,3.4293306,3.4152117,3.3909645,3.9386015,4.2295194,4.041977
1,12,3.6955497,3.9931896,3.9337492,3.7925732,3.8947747,3.829502,3.8436947,3.897778,4.4928846,4.76844,4.4121637
1,13,3.83519,3.9458923,3.8457928,3.772777,3.9408345,3.853638,3.9186993,3.9496663,4.4124255,4.666675,4.3211827
1,14,3.9198334,4.002281,3.8802812,3.6876655,3.7752583,3.6768806,3.7214205,3.7924697,4.2263083,4.5063763,4.212169
1,15,3.6808167,3.918519,3.9633405,3.8131752,3.8402925,3.8771448,3.9440353,3.9062903,4.401594,4.765604,4.4215617
1,16,3.8200338,4.0301504,4.1013336,4.013644,4.1000156,4.249623,4.541723,4.5061526,4.800864,5.1470513,4.699913
1,17,3.7974946,4.033373,4.0329947,4.028361,4.1903877,4.2232137,4.335472,4.3766828,4.637656,5.0037165,4.5656447
1,18,3.6430502,3.992926,3.983775,4.0118694,4.1935277,4.2756405,4.335215,4.309707,4.5558844,4.8979993,4.468001
1,19,3.9450052,4.161011,4.0985084,4.0921106,4.246616,4.3091702,4.4012904,4.3686466,4.650548,4.9828324,4.6001444
1,20,3.8032315,4.004755,3.8724256,3.808943,3.854614,3.9268942,4.0766935,4.058343,4.3903704,4.7911296,4.3746424
1,21,3.542705,3.9410098,3.8446124,3.7586603,3.7196434,3.8052592,3.9892325,3.9655757,4.234832,4.63012,4.1340966
1,22,3.502699,3.906604,3.8495474,3.849987,3.842478,4.041431,4.310821,4.3142033,4.5606394,4.974198,4.4297748
1,23,3.513069,3.8876765,3.842359,3.8854218,3.944502,3.9958086,4.0885944,4.1942143,4.423549,4.917661,4.326211
1,24,3.0735836,3.4060822,3.2298934,3.1678576,3.001917,2.9369197,3.0321848,3.0810082,3.3560033,3.9870355,3.5612516
1,25,3.4289768,3.587785,3.3226945,3.24231,3.0112734,2.7931776,3.0427918,2.9662883,3.231492,3.8577735,3.5199385
1,26,2.8322353,3.1013517,2.9486063,2.9906874,2.8611214,2.5939877,2.8191938,2.8520882,3.1908445,4.023274,3.6879768
1,27,2.8793454,3.1859908,3.0674863,3.1402228,3.2366047,3.048757,3.2546468,3.251884,3.4949136,4.2975154,3.931568
1,28,3.132101,3.3942583,3.2748625,3.3119242,3.3501186,3.0960388,3.355853,3.4200108,3.663537,4.4051166,4.0858774
1,29,3.0963304,3.3895972,3.333027,3.4206917,3.4641376,3.1522756,3.286732,3.303422,3.5696766,4.3402386,4.015534
1,30,3.1927857,3.3883421,3.2992148,3.3983417,3.4404538,3.1657817,3.3247764,3.2844853,3.4901147,4.2333794,3.902466
1,31,2.8413353,3.1641817,3.1048887,3.188308,3.1650152,2.8258932,2.9104786,2.8338919,3.0743217,3.8630486,3.4781191
1,32,2.8178785,3.1020622,3.0867841,3.1583571,3.1147132,2.8000925,2.831193,2.7244172,2.921415,3.6970112,3.2239084
1,33,2.7584503,2.8864524,2.908055,3.0136645,3.0610852,2.791078,3.0208402,3.0238225,3.2286284,4.022489,3.4973884
1,34,2.256455,2.7758725,2.7118511,2.7607636,2.7535052,2.441177,2.5681665,2.5258305,2.8151226,3.751604,3.3332524
1,35,2.8841121,3.0318499,2.954556,3.1663318,3.022024,2.781679,2.8229735,2.6320834,2.8850944,3.7850742,3.3896115
1,36,2.29135,2.1450636,2.0446146,2.0941482,1.8537772,1.5846547,1.8543081,2.0233555,2.5327616,3.566073,3.2615602
1,37,1.2972963,1.9575257,1.8660396,2.0426207,1.8185736,1.5555849,1.8194513,2.052859,2.6390405,3.7546449,3.4396803
1,38,1.9392143,2.0599031,1.9732031,2.257571,2.2723393,2.1761246,2.500266,2.6885755,3.0411496,4.0202246,3.6605282
1,39,2.0570083,2.0658875,2.160946,2.380655,2.4049454,2.3359957,2.5648088,2.7030215,3.0361137,4.0028057,3.6799107
1,40,1.2969983,1.5741303,1.631658,1.8101394,1.8329678,1.833538,2.1311955,2.3937254,2.8400273,3.7696476,3.430467
1,41,1.5444455,1.6982759,1.695823,1.8357937,1.7939634,1.7439126,2.024285,2.2931023,2.7916179,3.7536006,3.4415786
1,42,1.6729431,1.7359252,1.7485002,1.8278817,1.7814935,1.7555742,1.9532013,2.2487073,2.6828184,3.632699,3.3475208
1,43,1.3294959,1.6408246,1.6951133,1.8025299,1.7226893,1.6786866,1.917692,2.2795362,2.7863212,3.7464979,3.451755
1,44,1.5278392,1.7418292,1.7378467,1.8602246,1.6925558,1.6680225,1.9725556,2.3057952,2.880738,3.85571,3.584585
1,45,1.6822016,1.8296422,1.8186773,1.9346373,1.7828716,1.8089745,2.0964923,2.3713455,2.9526978,3.9220786,3.6318333
1,46,1.7937485,1.8487343,1.8316869,1.8694196,1.6056576,1.4222591,1.5856988,1.8555079,2.5356665,3.6055636,3.3526855
1,47,1.462539,1.7980483,1.8435493,1.9441733,1.7599895,1.6304055,1.7773991,2.0268676,2.6598833,3.642511,3.391429
1,48,1.8231144,1.903095,1.9014528,1.9951394,1.7737991,1.6731023,1.854034,2.2334805,2.8665223,3.779795,3.5147595
1,49,1.8755804,1.9106585,1.8861811,1.9739857,1.7844287,1.7509447,2.0254872,2.4446807,3.034975,3.900606,3.5898786
1,50,1.5473127,1.9117433,1.911178,2.0368314,1.8932499,1.9335715,2.2554798,2.6256213,3.212163,4.032134,3.6784792
1,51,1.8737806,2.0308194,2.0252469,2.0639093,1.8613608,1.9222342,2.2008793,2.4811158,2.9903011,3.8329678,3.4630127
1,52,2.0819435,2.1074293,2.1078925,2.1387196,1.9591357,1.9548414,2.2458005,2.5181065,3.048466,3.8626013,3.4716344
1,53,1.768482,1.9005679,1.9100759,1.9251384,1.7364014,1.7262306,1.999659,2.2962599,2.914087,3.7785096,3.3819127
1,54,1.8400617,2.060205,2.119473,2.1999698,2.031197,1.9868412,2.2575603,2.4962626,3.019632,3.7913947,3.4028897
1,55,1.9838408,2.1949878,2.2812672,2.4306426,2.2818313,2.2729874,2.5167089,2.7421172,3.2243185,3.8737142,3.447454
1,56,2.0842505,2.3334618,2.3744216,2.4155536,2.25662,2.2310262,2.3857317,2.600574,3.0945024,3.7722266,3.2398126
1,57,2.2483087,2.5237708,2.5068893,2.4855533,2.2825558,2.2357569,2.2603998,2.3851209,2.8707995,3.6179984,3.1698043
1,58,2.3316698,2.5416193,2.551042,2.5810301,2.3118281,2.3221292,2.3620083,2.4365244,2.9215145,3.6484919,3.152904
1,59,2.4666495,2.5671947,2.5210414,2.5290358,2.2497973,2.284256,2.264607,2.4018536,2.7889614,3.5351305,2.9327128
1,60,2.3118284,2.511794,2.4117427,2.4276972,2.0440834,1.9798656,1.9341171,1.9909744,2.3342428,3.1629894,2.760563
2,1,3.8743477,3.7585654,3.68841,3.6468368,3.6232522,3.8402488,4.1167874,4.44532,4.549221,5.024062,4.9875627
2,2,3.891106,3.7771518,3.6656818,3.6381478,3.5881162,3.8410387,4.100499,4.5214896,4.6458,5.1596932,5.14701
2,3,3.8774598,3.841007,3.750649,3.750862,3.6924965,3.8478873,4.0844965,4.468798,4.5743494,5.0749288,5.0703754
2,4,4.0163975,3.956999,3.8631384,3.8468661,3.7982311,3.9730287,4.227651,4.56211,4.671089,5.138148,5.1631603
2,5,4.358001,4.0783243,3.8973002,3.8538234,3.7236073,3.8385158,4.1354756,4.40781,4.5541906,5.031432,5.051786
2,6,4.3731556,4.0979366,3.9129155,3.8455937,3.6607766,3.7922387,4.0283546,4.285304,4.5306315,5.057479,5.1307936
2,7,4.3043413,4.075725,3.8591614,3.7700667,3.642412,3.8002195,4.050293,4.257615,4.4151406,4.9081907,4.9598093
2,8,4.4980183,4.338068,4.1405516,4.0311604,3.8005428,3.8954687,4.139218,4.393106,4.502705,4.9902606,5.1187687
2,9,4.7824197,4.552652,4.3202395,4.0731525,3.7305405,3.6071074,3.650995,3.8734465,4.039267,4.571238,4.772626
2,10,4.572988,4.3913507,4.149436,3.952199,3.9419122,3.9840174,4.1108885,4.279979,4.334814,4.8106213,4.939793
2,11,4.6873264,4.3173842,3.9075968,3.40097,2.8062491,2.3918145,2.293386,2.8930237,3.3594904,4.07822,4.3033447
2,12,4.6434274,4.3280344,4.032514,3.562894,2.8383868,2.2997403,2.1514134,2.6276374,3.1312952,3.875464,4.238635
2,13,4.5491247,4.3080134,3.9574845,3.382561,2.524305,2.1105528,2.2721663,2.682505,3.3645902,4.1688743,4.5048056
2,14,4.48829,4.3162527,3.9326286,3.5219223,2.8924136,2.4814992,2.721583,3.320201,3.9761887,4.711458,5.003448
2,15,4.504279,4.2467694,3.8642805,3.5697594,2.9460945,2.386293,2.5669382,3.0587993,3.7115002,4.6398487,5.063492
2,16,4.5056157,4.298208,3.9159493,3.693546,3.2986474,3.2052128,3.6396556,4.1526637,4.640926,5.3926287,5.7135777
