Scenario_ID,Month,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,1,3.688768,3.66326,3.588655,3.4986994,3.4718573,3.473405,3.6105537,3.8281631,4.057866,4.6435466,4.706711
1,2,3.6576645,3.6290493,3.5558643,3.473602,3.4525073,3.4411335,3.5758195,3.8040018,4.0324593,4.6239038,4.68894
1,3,3.6215682,3.5872357,3.5137036,3.4372628,3.424945,3.4050164,3.5416098,3.7764413,4.004106,4.6024675,4.6679525
1,4,3.5774558,3.5369532,3.4624586,3.39039,3.390529,3.3650548,3.50513,3.745423,3.9729068,4.5805287,4.6447353
1,5,3.5239167,3.477834,3.402277,3.3336494,3.3506796,3.3214967,3.4661121,3.712031,3.9398468,4.559226,4.6212406
1,6,3.4614706,3.4103808,3.3337538,3.2684803,3.3071508,3.2757585,3.4260743,3.6780868,3.9066176,4.539166,4.599741
1,7,3.3916268,3.3355958,3.2580707,3.1966505,3.261379,3.229626,3.3866243,3.64548,3.8744063,4.5201244,4.581227
1,8,3.315403,3.2542493,3.1763449,3.119356,3.213805,3.1837597,3.3480587,3.615163,3.8431864,4.501476,4.564887
1,9,3.23295,3.1665385,3.0888934,3.0370312,3.1638465,3.1373024,3.3092637,3.5865636,3.8121755,4.483,4.549273
1,10,3.1441917,3.0724852,2.9956157,2.9498663,3.1107407,3.0888925,3.269018,3.5583,3.7807856,4.4651837,4.533698
1,11,3.0496202,2.972579,2.8968103,2.8583121,3.0545688,3.0379827,3.227413,3.5293717,3.7491915,4.4487596,4.5186305
1,12,2.9506106,2.868054,2.7934155,2.7632403,2.996205,2.9852564,3.185612,3.4996846,3.7178817,4.433814,4.5048494
1,13,2.8487215,2.7603943,2.6867087,2.665596,2.9361703,2.9316938,3.1441922,3.4698524,3.68673,4.419344,4.492153
1,14,2.744459,2.6502526,2.5774806,2.5656588,2.8738623,2.8772402,3.1021116,3.440269,3.6548905,4.4039893,4.4790463
1,15,2.6368895,2.5369625,2.4654126,2.4626956,2.8079855,2.8206987,3.0573392,3.4103103,3.6214163,4.3870955,4.4638104
1,16,2.5244732,2.4194546,2.3497167,2.3556242,2.7376218,2.7608595,3.0084314,3.3788695,3.5858028,4.3690085,4.4458838
1,17,2.4063978,2.2975054,2.2301624,2.2442212,2.663227,2.697682,2.9558523,3.3455658,3.5484781,4.3507605,4.426481
1,18,2.2835808,2.1720486,2.1072378,2.1296725,2.586668,2.6326325,2.9017498,3.3110619,3.5108283,4.333362,4.4078865
1,19,2.158122,2.0445585,1.9819393,2.013814,2.5099378,2.5676818,2.8482988,3.2764287,3.4740686,4.3169475,4.391668
1,20,2.0315046,1.9160349,1.8552619,1.8977222,2.4335976,2.5036526,2.7961307,3.2422187,3.438023,4.300716,4.3774014
1,21,1.9035056,1.7862693,1.72718,1.7810178,2.3563344,2.4395146,2.7439826,3.2077906,3.4012153,4.2838616,4.363205
1,22,1.7725902,1.6541445,1.5965011,1.6623596,2.2759767,2.3732255,2.6898012,3.1717095,3.3621008,4.266351,4.3473616
1,23,1.6371434,1.518729,1.462018,1.5404843,2.1912007,2.3032904,2.6325507,3.132928,3.320308,4.2488427,4.3295407
1,24,1.4967,1.3799944,1.3233371,1.4149814,2.1023288,2.229864,2.5729437,3.0913863,3.2767794,4.231971,4.3107533
1,25,1.3519423,1.238491,1.1807618,1.2861896,2.0103493,2.1543455,2.5123105,3.047826,3.2325366,4.215527,4.2921343
1,26,1.2033515,1.0944257,1.034725,1.1543639,1.9155407,2.0778055,2.4510207,3.0032468,3.1875758,4.198493,4.273708
1,27,1.0500476,0.9469328,0.88500404,1.0188982,1.817239,1.999931,2.3881507,2.9582162,3.1411953,4.1800785,4.2544794
1,28,0.89027023,0.7945757,0.73073673,0.8786168,1.7146977,1.9195992,2.3225298,2.9127462,3.0930164,4.16045,4.233713
1,29,0.72305584,0.63678265,0.5715592,0.73311615,1.6083032,1.8364159,2.2541897,2.8669767,3.0437722,4.1406517,4.2121124
