Scenario_ID,Month,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,1,3.8095016,3.7527337,3.4997158,3.3808696,3.5254245,3.5485225,3.567783,3.7902315,4.0925474,4.7305045,4.688833
1,2,3.9562035,3.8829675,3.5708075,3.4015906,3.545141,3.5776756,3.5241747,3.6982763,3.9918303,4.6566687,4.660243
1,3,4.1260924,3.9187374,3.5515213,3.347138,3.431892,3.4295764,3.3908205,3.6984499,4.0674896,4.67185,4.660318
1,4,3.9484267,3.787617,3.4435358,3.2132185,3.22128,3.1760635,3.077246,3.3158686,3.5998135,4.2507286,4.268267
1,5,4.0235586,3.852213,3.4802566,3.2599907,3.2806778,3.2963784,3.2690418,3.451429,3.7090926,4.3091683,4.3585386
1,6,4.286327,4.0335336,3.5883398,3.3078213,3.3441145,3.3642473,3.3147945,3.6373975,3.995139,4.614093,4.6772566
1,7,4.280943,3.9847908,3.5532968,3.2612615,3.2600203,3.2099664,3.1657553,3.4544985,3.871859,4.560299,4.654474
1,8,4.1428375,3.9141476,3.4455092,3.1793432,3.1971755,3.3014126,3.3444395,3.6350367,3.9932475,4.616433,4.7170424
1,9,4.1980133,3.9888437,3.5439346,3.2809572,3.3527513,3.3776715,3.3559651,3.535711,3.8819828,4.480687,4.6001306
1,10,4.338969,3.9952648,3.5329618,3.2334204,3.2139406,3.126826,2.9098635,3.020516,3.3392923,3.9927926,4.171065
1,11,4.23333,3.9430144,3.4556782,3.2010832,3.348469,3.3818536,3.2974432,3.4370327,3.690521,4.2950687,4.4165297
1,12,4.0813303,4.0171723,3.704734,3.5183704,3.754295,3.8001652,3.7710834,3.9192164,4.1052284,4.600559,4.6890106
1,13,4.36196,4.1160154,3.7149088,3.4843524,3.603343,3.452667,3.1449153,3.1093478,3.2981205,3.8131928,4.0350213
1,14,4.3514013,4.0139284,3.5940742,3.4045272,3.4734566,3.2788608,2.8318737,2.7846406,2.867618,3.3461456,3.5249443
1,15,4.1234493,4.054669,3.6081104,3.3869917,3.430633,3.2235398,2.7765994,2.6754477,2.8160057,3.2904665,3.4154546
1,16,4.657234,4.2058163,3.6792212,3.3758597,3.3561351,3.1181507,2.6273704,2.5713682,2.6377363,3.1721795,3.2995486
1,17,4.523462,4.1924376,3.6990197,3.3903947,3.3955169,3.138334,2.7284658,2.7278364,2.7596688,3.3684134,3.4616594
1,18,4.239399,4.0368195,3.555937,3.2637973,3.228781,2.9525762,2.546102,2.5417042,2.582178,3.2088284,3.3447104
1,19,4.2724047,3.98316,3.519683,3.1850364,3.1107395,2.8982954,2.513756,2.4889078,2.6269486,3.267274,3.4915853
1,20,4.2156906,3.9960983,3.6049972,3.3626966,3.3754778,3.1189685,2.7509778,2.6720273,2.8170733,3.4358668,3.6797767
1,21,4.1571827,4.0329185,3.6200333,3.4323616,3.543254,3.3070495,2.9824004,2.943062,3.09119,3.7286043,3.9125981
1,22,4.270491,4.0609884,3.5903425,3.3814697,3.4030313,3.203542,2.8819134,2.9040015,3.0905738,3.69529,3.8916185
1,23,4.324122,3.932971,3.4966717,3.3171177,3.3041418,3.1099367,2.7470174,2.623711,2.7652128,3.4351225,3.6888027
1,24,3.7077532,3.7516737,3.3263738,3.2129443,3.2777426,3.0875404,2.9322011,3.0537086,3.3036213,3.9931796,4.2964377
1,25,3.6297038,3.6479425,3.2539296,3.102982,3.1785002,3.0376534,2.8973553,3.097157,3.4273996,3.9971154,4.249509
1,26,3.1953242,3.1582313,2.7704072,2.738764,2.8382711,2.7419572,2.6044827,2.7325883,3.0828536,3.8740187,4.153422
1,27,3.1547031,3.2041385,2.6838214,2.5497665,2.6079755,2.4784257,2.3209188,2.5334015,2.8925366,3.7184381,3.976094
1,28,2.5953379,2.6385715,2.254126,2.14987,2.2971272,2.240727,2.0922945,2.2872295,2.6061704,3.4059243,3.6658282
1,29,2.2781816,2.472097,2.1225162,2.1247554,2.400156,2.4254436,2.315096,2.4459066,2.7147772,3.500546,3.7722507
1,30,2.4542418,2.606112,2.2480361,2.2581582,2.5785282,2.616051,2.4780927,2.5975652,2.8879266,3.6902611,4.0311565
1,31,2.343298,2.5226734,2.1187954,2.037644,2.3132102,2.3324506,2.2036824,2.3437912,2.651133,3.465263,3.790543
1,32,1.92708,2.107077,1.8227435,1.7419899,2.0739942,2.1918817,2.0860853,2.2529912,2.5957217,3.449324,3.8112154
1,33,1.3461692,1.5166895,1.2305048,1.3633585,1.7376304,1.9468824,1.9186926,2.1898727,2.6231403,3.5013587,3.8639817
1,34,1.7789975,1.9251952,1.4649172,1.4425921,1.7791762,1.9126832,1.901202,2.194119,2.5988173,3.4507594,3.8387642
1,35,1.711127,1.8625971,1.4166405,1.351975,1.5936248,1.558093,1.55113,1.7314057,2.235816,3.0643346,3.492255
1,36,1.5839047,1.6222167,1.1364305,1.1550596,1.3287754,1.2458322,1.1809547,1.5290561,2.049073,2.9558833,3.3881197
1,37,1.4330468,1.368079,0.81883454,0.7650454,0.88170314,0.7259426,0.56991863,1.0974956,1.7217605,2.745281,3.2150471
1,38,1.017117,1.1967175,0.6572397,0.5992825,0.7355089,0.5143869,0.1709938,0.32348633,0.8423798,1.8404391,2.307205
1,39,1.118737,1.2061622,0.6002104,0.4562819,0.5800648,0.4853177,0.069662094,0.16649342,0.6353283,1.5367599,1.9690251
1,40,1.0269537,1.1098554,0.50493145,0.38153148,0.64719296,0.5446644,0.27789354,0.45340252,0.8997536,1.8874226,2.4055068
1,41,1.0454581,1.1606717,0.54530835,0.42121363,0.6535249,0.47238636,0.29915023,0.5273783,0.99390554,1.9703026,2.4890637
1,42,1.0839307,1.117903,0.51043487,0.3952067,0.63585854,0.50891495,0.32568312,0.4760139,0.9705186,1.9138451,2.5314188
1,43,1.0543025,1.1295311,0.51055026,0.41179538,0.7038827,0.57617545,0.4539454,0.6930418,1.2014706,2.1251001,2.6858761
1,44,1.138093,1.2415366,0.63813925,0.5390215,0.86271596,0.7432864,0.5977516,0.77297735,1.2762506,2.1371293,2.6688395
1,45,1.2302334,1.3692002,0.794158,0.70578814,1.068824,0.9397168,0.7704642,0.9725542,1.4621031,2.3558645,2.8260407
1,46,1.4260767,1.3913574,0.8026147,0.6877425,1.0195677,0.844815,0.68276954,0.9022219,1.3993075,2.2927454,2.7886744
1,47,1.3202078,1.3192403,0.77634597,0.583946,0.8569832,0.7033379,0.5820546,0.7872417,1.212081,2.0763528,2.529253
1,48,1.4900055,1.4470096,0.84009576,0.64142966,0.9241986,0.76023126,0.66669965,0.83610797,1.2393336,2.0923934,2.5068102
1,49,1.6912348,1.6289785,0.9633112,0.735276,0.98713493,0.7877097,0.6551082,0.80483675,1.1932418,2.025424,2.5212457
1,50,1.8410163,1.6893117,1.0766506,0.799181,1.0685148,0.8670521,0.7436209,0.9145422,1.2959805,2.0917673,2.570909
1,51,1.7552298,1.641099,1.069875,0.85658884,1.1669858,0.9957464,1.0002034,1.1929932,1.6040707,2.3672564,2.7584968
1,52,1.6743071,1.6413217,1.0721698,0.85200095,1.1339405,0.95312643,0.85734725,0.94751763,1.2912679,2.0886188,2.52736
1,53,1.8291025,1.6007836,1.0109115,0.749233,0.9118893,0.65851593,0.5088248,0.62132645,0.9797106,1.7725105,2.2114174
1,54,1.6589727,1.4224269,0.8066902,0.5307088,0.6913333,0.45076275,0.28972435,0.41701674,0.8302779,1.6683531,2.104273
1,55,1.536546,1.3144765,0.7278125,0.44237566,0.60348415,0.39552355,0.1991899,0.32574654,0.7974994,1.6556108,2.1603026
1,56,1.0140615,0.89153624,0.31770515,0.087739706,0.20714903,-0.061820745,-0.2242732,0.014234543,0.50775886,1.4516549,2.0659423
1,57,1.0846293,0.86365557,0.22552347,-0.024294376,0.04460311,-0.08979869,-0.24066567,-0.040741205,0.5004487,1.5271327,2.2179148
1,58,0.54458046,0.6060257,-0.07575917,-0.36847568,-0.38023305,-0.4658525,-0.62914276,-0.28892326,0.32952452,1.3711889,2.0196836
1,59,0.732322,0.71599555,0.1074183,-0.21153021,-0.16660953,-0.2932086,-0.3701291,-0.01480484,0.5789168,1.5753498,2.267496
1,60,1.012816,0.88832045,0.23183346,-0.0820899,-0.08783531,-0.13862562,-0.37258148,-0.08777833,0.61768866,1.4694116,2.2445216
2,1,3.695907,3.7360516,3.4176006,3.348922,3.2377617,3.3127255,3.42562,3.6768696,3.7743285,4.464887,4.858827
2,2,3.6833143,3.7024963,3.3291295,3.2561772,3.122339,3.293413,3.4654136,3.984286,4.195645,4.8990493,5.331601
2,3,3.765409,3.7452683,3.4202762,3.3559194,3.2473922,3.4983084,3.732555,4.3194585,4.6148024,5.2201514,5.626095
2,4,3.4824128,3.685737,3.4134164,3.436974,3.358741,3.6836069,3.8931096,4.3658113,4.6218596,5.148747,5.642981
2,5,3.5967925,3.6906734,3.4099038,3.425776,3.2658532,3.549968,3.6780622,4.212924,4.495796,5.04328,5.5044675
2,6,3.4157588,3.4685242,3.2146473,3.1768072,3.0743783,3.2920651,3.5911303,4.3023973,4.5032177,5.0879087,5.480202
2,7,3.2294831,3.2440844,2.9501212,2.835234,2.6161265,2.6482196,2.5902739,3.0669374,3.4294875,4.094835,4.5535765
2,8,3.2632856,3.2888393,3.0100157,2.932086,2.6984828,2.66224,2.477931,2.8300228,2.9933846,3.610674,4.013922
2,9,3.1797578,3.1503663,2.8506894,2.7371306,2.4347048,2.3470755,2.200915,2.6973634,3.0578127,3.8954298,4.5151405
2,10,3.1565888,3.1469898,2.7780614,2.7391205,2.519261,2.7105188,2.6864574,3.2486072,3.5335586,4.419402,5.101443
2,11,3.2511234,3.1801348,2.815915,2.849092,2.7175813,3.0160823,3.1287847,3.689508,3.9054077,4.7163777,5.3774185
2,12,3.1323476,3.096363,2.7288742,2.6756923,2.4651306,2.5757017,2.6208563,3.3155022,3.6893692,4.5638247,5.3478365
2,13,3.0543146,3.0854197,2.7555785,2.8098974,2.787809,3.0887094,3.2408261,3.9312706,4.2254286,5.027951,5.7788305
2,14,3.1234827,3.1445117,2.6928754,2.8137898,2.7824292,3.0152123,3.0392313,3.7279966,4.1721377,5.0218544,5.7346964
2,15,3.0899563,3.0454764,2.706213,2.76876,2.668586,2.9146857,2.9864964,3.6632745,4.0969977,4.9495215,5.730595
2,16,2.9575083,2.9931645,2.572696,2.622011,2.5742707,2.816269,2.9343772,3.6644595,4.073403,4.885224,5.6154027
2,17,3.1127133,3.0205765,2.678963,2.8553095,2.9796622,3.22449,3.252622,3.9149983,4.2388153,4.8523955,5.652835
2,18,3.0402248,3.1642494,2.8294587,3.0307693,3.175724,3.4396818,3.3826923,3.9410667,4.2727327,4.9086804,5.6433625
2,19,3.3729053,3.3917751,3.0187526,3.1602936,3.1871042,3.3821669,3.3393621,3.9182053,4.211815,4.818956,5.561215
2,20,3.294799,3.3673773,3.0054595,3.1022663,3.1734774,3.3382726,3.2257817,3.7694488,4.0486913,4.6913595,5.4276924
2,21,3.2123396,3.4551177,3.095675,3.2059224,3.318838,3.4928591,3.3488889,3.9444575,4.2297096,4.834417,5.585692
2,22,3.3553708,3.6226454,3.2364018,3.4359655,3.6464233,3.813011,3.7033129,4.231216,4.376626,4.9552555,5.6954875
2,23,3.3345532,3.5664697,3.2119045,3.486062,3.7435703,3.8913007,3.8273723,4.321317,4.365559,4.911485,5.6734324
2,24,3.4255226,3.606962,3.2124643,3.415164,3.5639148,3.610458,3.5349917,3.953175,4.0193887,4.5726657,5.378692
2,25,3.361486,3.4899373,3.192754,3.4631784,3.619098,3.5740256,3.4873588,3.9501154,4.0349417,4.5998583,5.473868
2,26,3.3075728,3.5172963,3.2994938,3.6062431,3.8598244,3.8147652,3.7295694,4.2258263,4.2425637,4.7722273,5.491641
2,27,3.255011,3.5959716,3.2791202,3.577051,3.8593576,3.8462489,3.7153826,4.2218385,4.336015,4.8276873,5.4743075
