Scenario_ID,Month,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,1,3.3714695,3.4323366,3.3298228,3.1672056,3.160582,3.1851916,3.390379,3.6101887,3.8596337,4.4892745,4.5861263
1,2,3.1895752,3.174523,3.0254517,2.8406215,2.8807166,2.92552,3.230197,3.4796267,3.7963078,4.496468,4.5956836
1,3,3.296787,3.2150621,3.0970292,2.840846,2.8516138,2.9071205,3.2077568,3.4487622,3.7464132,4.51965,4.5605383
1,4,2.9525409,3.0259733,2.9789593,2.7257748,2.796578,2.8060348,3.1170318,3.3503642,3.632864,4.3987765,4.4109545
1,5,3.220492,3.1758623,3.1233537,2.8816247,2.9299219,2.9263103,3.1736722,3.3389912,3.6283014,4.3740788,4.397166
1,6,3.079364,3.1217418,3.0746257,2.895947,2.9332676,2.989759,3.3092296,3.5351954,3.737919,4.4635105,4.4112115
1,7,2.7111888,2.858392,2.8919394,2.7161262,2.8150127,2.884028,3.205257,3.4782026,3.701003,4.424088,4.3739166
1,8,2.7079751,2.7742162,2.753324,2.613841,2.7241056,2.8028088,3.1410184,3.456851,3.7014124,4.479924,4.348541
1,9,2.5963192,2.4807673,2.5193748,2.2942615,2.3450446,2.3845208,2.8853607,3.2629595,3.5484862,4.4026823,4.2256236
1,10,2.0952187,2.2093415,2.2702289,2.0578582,2.251344,2.3652658,3.005327,3.4379659,3.773005,4.6017227,4.3169427
1,11,1.8832741,1.9930394,1.9924119,1.7945664,2.007934,2.17144,2.8170104,3.2565408,3.6544905,4.4781823,4.2029486
1,12,1.7926695,1.7702136,1.7632765,1.5336156,1.7620691,1.954429,2.544903,3.0352857,3.408774,4.266347,4.03341
1,13,1.4428608,1.583492,1.5410898,1.3402646,1.6360024,1.8555583,2.418195,2.918548,3.2983866,4.168909,3.9894197
1,14,1.4552124,1.6848502,1.6794063,1.5454617,1.9101995,2.168631,2.723856,3.233164,3.600236,4.4926224,4.330796
1,15,1.4606538,1.5804036,1.6076195,1.4610965,1.7901177,2.0992634,2.742726,3.2946796,3.657552,4.5490236,4.3841906
1,16,1.3613276,1.5962343,1.6285427,1.4560509,1.7913557,2.1022458,2.766627,3.3113801,3.7494953,4.6438255,4.500431
1,17,1.2698998,1.390346,1.4442651,1.3012571,1.7195199,2.0180857,2.718295,3.259199,3.7151623,4.6296573,4.473371
1,18,1.4162424,1.3917382,1.500217,1.3275418,1.6993486,1.970209,2.7224054,3.2168372,3.6335404,4.5482507,4.395066
1,19,1.2509222,1.2678747,1.4047737,1.2787604,1.7361306,2.0621662,2.8571668,3.3254943,3.766163,4.616431,4.39766
1,20,1.1254344,1.1990414,1.2975187,1.1802149,1.6292032,1.958097,2.8670678,3.3712144,3.725536,4.603292,4.310918
1,21,1.220756,1.1718314,1.1864774,1.0435414,1.4153225,1.7749563,2.7023034,3.2448468,3.688786,4.6339064,4.3854904
1,22,1.160847,1.149353,1.1451166,0.9575274,1.4257395,1.7854533,2.6576223,3.2351277,3.6347508,4.5019193,4.284801
1,23,1.1294587,1.0315592,1.0311754,0.8819132,1.4291968,1.8228946,2.7015467,3.3176754,3.750297,4.687209,4.55888
1,24,1.0936375,1.0477657,1.057481,0.9583752,1.4935305,1.9002737,2.7838416,3.4133162,3.8081396,4.729957,4.5734415
1,25,0.9480221,0.97142124,1.090147,1.0714235,1.6496419,2.1093984,2.9507585,3.5448363,3.9287105,4.7619095,4.666306
1,26,1.0738928,1.1063583,1.0892382,1.048042,1.6203909,2.119123,2.9865177,3.6126878,4.007748,4.821913,4.725718
1,27,1.0524225,0.9890218,1.0210786,0.98642373,1.6067102,2.1589758,3.11051,3.7689538,4.1074643,4.9600368,4.865719
1,28,0.83313584,0.9139836,0.94505167,0.9170356,1.6384189,2.1619236,3.0826888,3.6956162,3.998026,4.7379,4.580282
1,29,1.0785005,1.0861425,1.0028014,0.9854374,1.6103953,2.0727878,2.8538582,3.438388,3.7382462,4.5927687,4.4325485
1,30,1.032716,0.97561955,0.98603415,0.96570945,1.5857224,2.0602064,2.797187,3.4151402,3.6694584,4.5228972,4.2918878
1,31,0.90331817,0.93067145,1.0056069,0.9421046,1.5108098,1.9849076,2.7802782,3.3635988,3.7094061,4.54272,4.338724
1,32,0.9773295,1.0937319,1.1498444,1.0705283,1.6088405,2.0472987,2.7598827,3.3972306,3.740465,4.627617,4.449378
1,33,1.189915,1.1323614,1.219763,1.0908668,1.5951338,1.9676564,2.6793137,3.293291,3.6532419,4.5508347,4.3984404
1,34,1.0557303,1.0797029,1.2094414,1.125448,1.7352519,2.2011147,3.041173,3.6592062,4.060118,4.9459877,4.737966
1,35,1.0420117,1.2109096,1.3291466,1.2226129,1.8539314,2.3200035,3.129242,3.7662194,4.205378,5.1045847,4.8619018
1,36,1.222914,1.2967217,1.4337764,1.3356726,1.9821854,2.441557,3.2226589,3.8016639,4.1782217,5.0549107,4.8078275
1,37,1.4259582,1.4820771,1.571893,1.4195881,2.0278702,2.4107509,3.1577916,3.7174556,4.103231,4.9471016,4.6649194
1,38,1.4573715,1.7005035,1.7994798,1.6377857,2.2411466,2.621636,3.3303404,3.8677766,4.2535605,5.0839887,4.8659554
1,39,1.5641456,1.7354547,1.8701092,1.6555791,2.1546853,2.4915934,3.1640925,3.6836042,4.0233297,4.875366,4.651126
1,40,1.5319397,1.7329242,1.9544892,1.8012146,2.2675376,2.567066,3.1964273,3.7299504,4.0955067,4.9195585,4.7062087
1,41,1.6292601,1.7658619,1.883331,1.7242941,2.0737848,2.3140812,2.993639,3.5918748,4.024524,4.8999205,4.7149997
1,42,1.6879685,1.7911545,1.9276036,1.7676637,2.1409879,2.3986392,3.0644178,3.625957,4.0650287,4.9392643,4.750298
1,43,1.7951851,1.8296754,1.9990261,1.8402883,2.2185602,2.4199102,2.9852772,3.5233061,3.9814463,4.8490677,4.704212
1,44,1.7720692,1.9356483,1.9933059,1.79836,2.1059015,2.189904,2.7291281,3.2707093,3.8127182,4.797694,4.7281365
1,45,1.8246917,1.9554921,1.8572099,1.6553286,1.8749646,2.0165124,2.5368748,3.0480232,3.542411,4.4764934,4.3815894
1,46,1.9186718,1.8909194,1.8422893,1.6135482,1.8430122,2.0374627,2.6370761,3.1446323,3.6307645,4.4591756,4.3658814
1,47,1.7970784,1.833606,1.7868,1.6033727,1.8986045,2.1287777,2.7585006,3.2727304,3.8317528,4.67583,4.585698
1,48,1.6444623,1.770157,1.78602,1.6944307,2.1298938,2.3408155,2.9958255,3.4418535,3.9087026,4.706826,4.654323
1,49,1.7344832,1.8574761,1.8138933,1.6878424,2.0698702,2.2902427,2.9843915,3.426321,3.921762,4.7302933,4.6785455
1,50,1.7815146,1.9451052,1.8792413,1.6696594,1.9379646,2.131648,2.8247044,3.2275114,3.7603953,4.657941,4.607955
1,51,1.8719451,2.0337276,1.9935722,1.7894876,2.1029687,2.2637067,2.9225602,3.2885163,3.7919734,4.712707,4.650706
