Scenario_ID,Month,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,1,-0.1337943725720007,-0.11063027365241192,-0.08419634491914255,-0.0630471174006602,0.06750687198083759,0.2592467080925031,0.783095335419033,1.2501413480498336,1.5977392043527576,2.218660957870271,2.313732295948016
1,2,-0.37664767277490324,-0.34600210267131826,-0.32578056094529473,-0.3014709274743789,-0.1702930941539203,0.021209933882013112,0.5765624147391543,1.0615661274570107,1.4533319819711688,2.130959667157245,2.245781360193413
1,3,-0.4169993705626286,-0.3955457642962645,-0.38137031714725234,-0.35517318932917197,-0.22100268131263176,-0.023825218086587566,0.5488746860669086,1.0401335319165956,1.4499694947064046,2.1486206010450535,2.2820427972724278
1,4,-0.33834930935578467,-0.40001159759000104,-0.4399716015426521,-0.4960410104978572,-0.5024584704928848,-0.37964621205146104,0.0993133139679274,0.5581826298939023,0.9694352941173651,1.6998123985775166,1.9484880033516565
1,5,-0.248473558255621,-0.2903020282854248,-0.3202002948260748,-0.3586128758557111,-0.3319859863880873,-0.1861309227257848,0.30752739440828525,0.7620446178141831,1.1601738809260127,1.8680749976829552,2.116794886531003
1,6,-0.22120574660828568,-0.21562295521374122,-0.2160699821572916,-0.20289695598319285,-0.0886287092979703,0.12690773160685992,0.7244815976643585,1.226673485854837,1.6665250617724214,2.3953297529943485,2.6462614878524082
1,7,-0.6220061173424811,-0.525263089061705,-0.4662715604174144,-0.3519404266237901,-0.06603928090674804,0.22914785677780797,0.9490802266311512,1.4877830985588612,1.955609648071388,2.6969665413649757,2.827041556434857
1,8,-0.47536575230215383,-0.45471743751904126,-0.4330072116346226,-0.3690832981682796,-0.17009500416309165,0.10354308226004323,0.8213163558268275,1.38288811141958,1.905333972481486,2.7142911815281856,2.9694748640663833
1,9,-0.23021750756649645,-0.2762331486630912,-0.29261659075002533,-0.2888379965555455,-0.18709613249371349,0.04605742749568846,0.7037054121408977,1.2477413490808729,1.7697184850259469,2.5914823977969537,2.9545251441682665
1,10,-0.35825279170389956,-0.3329464053416368,-0.307618933037067,-0.23829580390307498,-0.021901548575184525,0.2726837870137941,1.0117764781155625,1.580591780480776,2.1153010788636775,2.9338364572740483,3.241413777087444
1,11,-0.1905063397819527,-0.17418359996328542,-0.14886319435145784,-0.07470086217242752,0.15429178088911577,0.4755895462366618,1.2545392390319483,1.8484639434185273,2.4110018217454,3.249054405593176,3.607500352278275
1,12,-0.2966900993573691,-0.21175340009771879,-0.1375815860624624,0.01965959820114043,0.3971516908552663,0.7861756520217646,1.6401289286199228,2.243432287378302,2.7912790763709587,3.592696941718574,3.844517304787181
1,13,-0.3776027642821694,-0.2860364170545097,-0.19873604600879943,-0.012992505921517218,0.4160165845171255,0.8172534945410044,1.6792683126093504,2.271283734568653,2.804806901869341,3.5902909175657696,3.7918048666822606
1,14,-0.19941119766820414,-0.13209048750868232,-0.05140746998319638,0.13117280251399216,0.5540623618435756,0.9703721217570899,1.8594598696588385,2.4728890951093296,3.035390353564222,3.844256976656518,4.099158869453617
1,15,-0.16664877199099165,-0.08696961686762196,0.00968771364857128,0.2215616748015468,0.7008476561334216,1.11715297488566,1.962896815975883,2.523751126917171,3.0121836178896197,3.740652953292615,3.9041196550840174
1,16,-0.12647538554608115,-0.053758056452179556,0.04448096985780863,0.2622520226270459,0.7517611179159343,1.1453290229211155,1.923835913191931,2.427863832289987,2.8488075929125922,3.511669697297,3.615332768878622
1,17,0.07335570370238245,0.21244305936229738,0.36492175163591334,0.6778171322984675,1.3310501505184653,1.7973002275767698,2.6138704316772463,3.0912194926170278,3.4330261842401066,3.974385804686103,3.9218375596403288
1,18,0.09951458350776468,0.231420742375507,0.3859463298650826,0.7083800740855619,1.3679842201170491,1.8249630075378407,2.618958471841209,3.0741410275666405,3.39558695975567,3.915210384066419,3.8300772664322316
1,19,0.20890379991868607,0.355123066528231,0.526920300391325,0.8824294524979489,1.5906126884722136,2.062856455373267,2.8525316862530237,3.2854768664153524,3.5703225669583456,4.037898136147757,3.886692155582425
1,20,0.3756743038997861,0.48936364909165514,0.6434027207541335,0.97290920702169,1.6226511014842606,2.079902890773927,2.8648456289144053,3.3100973495031454,3.6278533975975065,4.129757869748822,4.047799356568378
1,21,0.3190082744483207,0.38625146892019846,0.5011812490038857,0.7619020647084036,1.2755583097031784,1.6836510523118793,2.462697997413795,2.9465013515403267,3.3608433970594964,3.9872602863602613,4.062309909438977
1,22,0.3854812359951608,0.4159482897554497,0.5016491968388308,0.7068451670791618,1.1219497180077416,1.4750032960089297,2.1836243150382124,2.6443981723296046,3.059664798107132,3.706561276395072,3.8545603018797863
1,23,0.6403801085102487,0.6657291339371685,0.7478237083418249,0.940931331138118,1.3420692240135306,1.669091546408324,2.2897244801760723,2.6857018989890835,3.0160951391782893,3.5734910141499694,3.6906388041018374
1,24,0.06606516572771294,0.19502066268739132,0.3254684216004952,0.5885718798686485,1.0928650313803216,1.4696564118949393,2.211722470370101,2.6690564117461286,3.0826829311241633,3.72592940068986,3.7827945910085403
1,25,-0.1050855059242386,0.03420583498540345,0.1735871998168402,0.4534384897953973,0.9793039782962748,1.3768395177104833,2.181621352439963,2.6800064137218147,3.1546549647577677,3.861219289867093,3.926753490642745
1,26,-0.010500422606846055,0.11174602054031944,0.2495833354783495,0.5305990728647556,1.0611248086698888,1.4615448735462064,2.2618655921991477,2.7543470061048847,3.2220575267327143,3.9176907261519416,3.974261862489041
